country,time,c_rgvt_idea
prt,1997,-0.54916
prt,1998,-0.07343
prt,1999,0.04661
prt,2000,-0.29007
prt,2001,-0.50578
prt,2002,0.81321
prt,2003,0.24895
prt,2004,-0.46294
prt,2005,9.11113
prt,2006,-0.04144
prt,2007,0.41825
prt,2008,-0.53278
prt,2009,0.12315
prt,2010,0.41856
prt,2011,-4.63011
prt,2012,-0.35366
prt,2013,-3.95898
prt,2014,-0.04891
prt,2015,3.01882
prt,2016,-0.44555
prt,2017,0.59066
prt,2018,-1.8431
prt,2019,-2.126
pry,1976,0.11436
pry,1977,-0.22134
pry,1978,0.7166
pry,1979,-0.24025
pry,1980,0.22945
pry,1981,-0.35748
pry,1982,0.2862
pry,1983,0.63104
pry,1984,-0.07295
pry,1985,-0.13195
pry,1986,0.26421
pry,1987,-0.34402
pry,1988,0.5596
pry,1989,11.21871
pry,1990,5.14649
pry,1991,7.86824
pry,1992,1.72908
pry,1993,2.64783
pry,1994,-0.44316
pry,1995,0.20702
pry,1996,0.13039
pry,1997,0.23203
pry,1998,2.58507
pry,1999,-0.57038
pry,2000,0.29389
pry,2001,-0.01936
pry,2002,0.18414
pry,2003,7.41391
pry,2004,0.00648
pry,2005,-0.17249
pry,2006,0.14744
pry,2007,0.19942
pry,2008,2.69483
pry,2009,0.296
pry,2010,-0.06181
pry,2011,0.37972
pry,2012,-0.88063
pry,2013,0.10567
pry,2014,0.53031
pry,2015,0.01421
pry,2016,0.76527
pry,2017,-0.1839
pry,2018,-3.99169
pry,2019,0.0108
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,1976,-0.28233
rou,1977,-0.21014
rou,1978,0.20687
rou,1979,0.30784
rou,1980,-0.26368
rou,1981,0.02525
rou,1982,0.17078
rou,1983,-0.2064
rou,1984,0.30851
rou,1985,-0.22926
rou,1986,-0.37824
rou,1987,0.02861
rou,1988,-0.17173
rou,1989,-0.11494
rou,1990,35.6536
rou,1991,0.08163
rou,1992,1.77982
rou,1993,-0.06723
rou,1994,-0.13126
rou,1995,0.06261
rou,1996,7.40037
rou,1997,-1.36667
rou,1998,-0.3313
rou,1999,-0.28279
rou,2000,1.91536
rou,2001,-0.13518
rou,2002,0.01773
rou,2003,0.41977
rou,2004,-2.35734
rou,2005,0.15169
rou,2006,0.45361
rou,2007,0.14214
rou,2008,2.60053
rou,2009,0.28358
rou,2010,-0.22629
rou,2011,-0.15038
rou,2012,0.25411
rou,2013,1.04371
rou,2014,1.61297
rou,2015,1.20688
rou,2016,6.82326
rou,2017,-0.72122
rou,2018,-1.81934
rou,2019,8.06491
rus,1976,-0.23696
rus,1977,-0.1192
rus,1978,-0.062
rus,1979,0.13516
rus,1980,0.14377
rus,1981,-0.21962
rus,1982,-0.03226
rus,1983,-0.14814
rus,1984,0.21142
rus,1985,0.04837
rus,1986,0.26096
rus,1987,-0.13373
rus,1988,1.15636
rus,1989,9.12073
rus,1990,8.72105
rus,1991,9.80695
rus,1992,3.04436
rus,1993,-3.20857
rus,1994,1.96664
rus,1995,0.29781
rus,1996,-0.88858
rus,1997,0.10619
rus,1998,-0.09358
rus,1999,1.45269
rus,2000,-1.48832
rus,2001,-1.01504
rus,2002,-0.73949
rus,2003,-1.09197
rus,2004,-1.21017
rus,2005,0.19099
rus,2006,0.39363
rus,2007,-3.33964
rus,2008,-0.04446
rus,2009,-0.00021
rus,2010,0.49683
rus,2011,-2.16808
rus,2012,1.547
rus,2013,-0.13599
rus,2014,-0.45292
rus,2015,0.17335
rus,2016,-0.89875
rus,2017,0.27389
rus,2018,2.224
rus,2019,-1.09949
rwa,1976,0
rwa,1977,0
rwa,1978,12.49881
rwa,1979,-0.08253
rwa,1980,-0.36676
rwa,1981,6.26947
rwa,1982,3.75486
rwa,1983,-0.82098
rwa,1984,-0.15798
rwa,1985,0.35222
rwa,1986,-0.42883
rwa,1987,0.33509
rwa,1988,1.36048
rwa,1989,0.19033
rwa,1990,-0.66879
rwa,1991,8.9575
rwa,1992,2.87475
rwa,1993,-34.06763
rwa,1994,0
rwa,1995,0
rwa,1996,0
rwa,1997,0
rwa,1998,0
rwa,1999,0
rwa,2000,0
rwa,2001,0
rwa,2002,0
rwa,2003,22.36839
rwa,2004,9.70774
rwa,2005,0.35356
rwa,2006,-0.35612
rwa,2007,0.4352
rwa,2008,3.46221
rwa,2009,-0.3967
rwa,2010,-0.29061
rwa,2011,0.01188
rwa,2012,0.2259
rwa,2013,-0.66577
rwa,2014,0.34371
rwa,2015,-0.49197
rwa,2016,-0.3374
rwa,2017,0.02553
rwa,2018,0.37957
rwa,2019,0.04961
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,0
sau,2014,0
sau,2015,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,1976,0.32948
sdn,1977,-0.68294
sdn,1978,0.53007
sdn,1979,0.86801
sdn,1980,0.1644
sdn,1981,-0.03696
sdn,1982,-23.8302
sdn,1983,25.27116
sdn,1984,-0.09609
sdn,1985,5.01513
sdn,1986,17.13013
sdn,1987,-0.62783
sdn,1988,0.03221
sdn,1989,-23.17831
sdn,1990,-23.54642
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,21.76702
sdn,1997,0.09809
sdn,1998,-0.35074
sdn,1999,0.65347
sdn,2000,2.40562
sdn,2001,2.06481
sdn,2002,-0.00293
sdn,2003,-0.43121
sdn,2004,0.65646
sdn,2005,2.85873
sdn,2006,-0.49063
sdn,2007,0.01398
sdn,2008,0.20208
sdn,2009,0.41779
sdn,2010,3.80253
sdn,2011,-0.99218
sdn,2012,0.20418
sdn,2013,1.50047
sdn,2014,-0.16685
sdn,2015,4.78008
sdn,2016,-0.19139
sdn,2017,0.40064
sdn,2018,0.41556
sdn,2019,-39.61557
sen,1976,0.08392
sen,1977,-0.05042
sen,1978,10.05127
sen,1979,-0.27393
sen,1980,0.37297
sen,1981,1.02255
sen,1982,0.74066
sen,1983,2.7325
sen,1984,0.02558
sen,1985,0.10701
sen,1986,0.47766
sen,1987,-0.39932
sen,1988,0.68062
sen,1989,-0.4266
sen,1990,1.3452
sen,1991,0.1334
sen,1992,1.04901
sen,1993,9.66223
sen,1994,-0.10128
sen,1995,-0.14487
sen,1996,-0.27696
sen,1997,0.0456
sen,1998,0.46575
sen,1999,-0.40382
sen,2000,10.07966
sen,2001,0.1817
sen,2002,0.03447
sen,2003,-0.00828
sen,2004,-0.05642
sen,2005,-0.04473
sen,2006,0.0336
sen,2007,-1.05333
sen,2008,-0.17817
sen,2009,-0.04783
sen,2010,0.29699
sen,2011,-0.16176
sen,2012,-0.7729
sen,2013,0.23441
sen,2014,-0.21753
sen,2015,-0.35099
sen,2016,0.16516
sen,2017,-3.51687
sen,2018,0.08838
sen,2019,0.87755
sgp,1976,-0.06464
sgp,1977,0.43689
sgp,1978,-0.22065
sgp,1979,-0.11262
sgp,1980,2.8728
sgp,1981,1.01293
sgp,1982,-0.91403
sgp,1983,-0.14691
sgp,1984,0.21184
sgp,1985,0.10124
sgp,1986,0.05959
sgp,1987,0.36218
sgp,1988,0.15223
sgp,1989,-1.97492
sgp,1990,-0.0419
sgp,1991,2.81104
sgp,1992,-2.27651
sgp,1993,1.76217
sgp,1994,-0.01151
sgp,1995,-0.02259
sgp,1996,-0.04163
sgp,1997,0.89357
sgp,1998,0.04314
sgp,1999,-2.41631
sgp,2000,0.36869
sgp,2001,0.13303
sgp,2002,0.13121
sgp,2003,-0.40899
sgp,2004,0.19482
sgp,2005,2.64451
sgp,2006,0.11939
sgp,2007,-0.37298
sgp,2008,0.08632
sgp,2009,0.5508
sgp,2010,0.15902
sgp,2011,3.47346
sgp,2012,0.19476
sgp,2013,0.28352
sgp,2014,-0.08353
sgp,2015,0.80209
sgp,2016,-0.01147
sgp,2017,-8.31581
sgp,2018,-0.30118
sgp,2019,1.00344
sle,1976,-0.60895
sle,1977,4.18392
sle,1978,-8.42202
sle,1979,-0.2739
sle,1980,-0.20743
sle,1981,-2.12525
sle,1982,2.1195
sle,1983,-0.01145
sle,1984,0.26145
sle,1985,-1.56998
sle,1986,0.71106
sle,1987,-0.4639
sle,1988,0.07584
sle,1989,0.25082
sle,1990,-0.28864
sle,1991,1.1763
sle,1992,-6.01275
sle,1993,-14.19407
sle,1994,0
sle,1995,0
sle,1996,52.02015
sle,1997,-5.73456
sle,1998,-46.28559
sle,1999,0
sle,2000,0
sle,2001,0
sle,2002,56.88471
sle,2003,-0.58681
sle,2004,-0.08313
sle,2005,0.14162
sle,2006,-0.00448
sle,2007,3.19904
sle,2008,-0.06735
sle,2009,0.25968
sle,2010,-0.09965
sle,2011,0.17919
sle,2012,1.63589
sle,2013,-0.4054
sle,2014,0.11263
sle,2015,0.11376
sle,2016,-0.11539
sle,2017,-0.53709
sle,2018,3.33798
sle,2019,-1.49337
slv,1976,-4.97788
slv,1977,-0.12438
slv,1978,4.32644
slv,1979,-3.00905
slv,1980,-25.7437
slv,1981,0
slv,1982,28.40729
slv,1983,-28.40729
slv,1984,38.49136
slv,1985,3.06963
slv,1986,0.62044
slv,1987,-0.08928
slv,1988,2.22987
slv,1989,0.24972
slv,1990,-0.34491
slv,1991,1.50296
slv,1992,0.50465
slv,1993,4.4083
slv,1994,9.41759
slv,1995,-0.54716
slv,1996,0.5929
slv,1997,-0.12417
slv,1998,0.0919
slv,1999,1.46653
slv,2000,-0.32042
slv,2001,1.94198
slv,2002,0.11697
slv,2003,0.06851
slv,2004,-0.15508
slv,2005,-0.02845
slv,2006,1.49372
slv,2007,0.26998
slv,2008,0.15308
slv,2009,2.33577
slv,2010,0.02567
slv,2011,0.23578
slv,2012,1.95266
slv,2013,-1.43696
slv,2014,5.32121
slv,2015,-0.69313
slv,2016,0.50419
slv,2017,0.01333
slv,2018,-2.57241
slv,2019,0.07936
som,1976,0
som,1977,0
som,1978,0
som,1979,9.32764
som,1980,3.89873
som,1981,0.17681
som,1982,-0.1081
som,1983,-0.00257
som,1984,-0.75404
som,1985,-0.00152
som,1986,0.24292
som,1987,-0.4393
som,1988,-3.97339
som,1989,0.01893
som,1990,0.25279
som,1991,2.91898
som,1992,-11.55788
som,1993,0
som,1994,0
som,1995,0
som,1996,0
som,1997,0
som,1998,0
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2012,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,1.66989
som,2018,-1.66989
som,2019,0
srb,1976,0.03156
srb,1977,-0.00309
srb,1978,-0.00295
srb,1979,-0.09334
srb,1980,0.16765
srb,1981,-0.20697
srb,1982,0.09659
srb,1983,0.22905
srb,1984,-0.42996
srb,1985,0.16649
srb,1986,0.33866
srb,1987,-0.37176
srb,1988,-0.00536
srb,1989,-0.22163
srb,1990,8.28963
srb,1991,-26.13769
srb,1992,41.27112
srb,1993,-0.21778
srb,1994,-0.00647
srb,1995,-0.12025
srb,1996,0.55961
srb,1997,0.46846
srb,1998,-0.02232
srb,1999,-0.03063
srb,2000,13.60556
srb,2001,8.4765
srb,2002,4.88413
srb,2003,-0.67857
srb,2004,-0.16787
srb,2005,0.52155
srb,2006,5.44496
srb,2007,-0.06369
srb,2008,0.22843
srb,2009,-0.84278
srb,2010,-1.4619
srb,2011,0.00046
srb,2012,-0.09409
srb,2013,-3.71424
srb,2014,-2.58608
srb,2015,0.54337
srb,2016,-3.40916
srb,2017,-2.50616
srb,2018,-0.37387
srb,2019,-2.48437
ssd,2012,0
ssd,2013,0
ssd,2014,0
ssd,2015,0
ssd,2016,0
ssd,2017,0
ssd,2018,0
ssd,2019,0
svk,1994,76.49801
svk,1995,0.04911
svk,1996,-0.42946
svk,1997,-0.16566
svk,1998,5.96727
svk,1999,1.26532
svk,2000,0.04594
svk,2001,0.15278
svk,2002,0.35922
svk,2003,-0.14826
svk,2004,0.19999
svk,2005,-0.04035
svk,2006,2.84714
svk,2007,-0.10677
svk,2008,0.59967
svk,2009,0.06293
svk,2010,-0.18799
svk,2011,-0.11585
svk,2012,0.4163
svk,2013,-0.13861
svk,2014,-0.80288
svk,2015,0.03851
svk,2016,-0.2009
svk,2017,-0.35857
svk,2018,0.10398
svk,2019,-2.84559
svn,1992,0.52227
svn,1993,0.03808
svn,1994,0.31648
svn,1995,1.82877
svn,1996,0.00203
svn,1997,0.0259
svn,1998,0.32041
svn,1999,-0.26762
svn,2000,0.75795
svn,2001,-0.53203
svn,2002,0.77747
svn,2003,-0.34439
svn,2004,-0.39443
svn,2005,0.43313
svn,2006,-0.98524
svn,2007,3.79168
svn,2008,0.00802
svn,2009,-0.19268
svn,2010,-0.13758
svn,2011,0.55248
svn,2012,-0.26425
svn,2013,0.4664
svn,2014,-2.47552
svn,2015,-0.07941
svn,2016,-1.22095
svn,2017,2.88141
svn,2018,-4.45904
svn,2019,-0.3509
swe,1976,-0.14621
swe,1977,-0.00807
swe,1978,0.15325
swe,1979,-0.37778
swe,1980,-0.11124
swe,1981,0.24851
swe,1982,-0.16915
swe,1983,0.04576
swe,1984,-0.04039
swe,1985,0.15045
swe,1986,-0.40063
swe,1987,0.00584
swe,1988,0.01421
swe,1989,0.30766
swe,1990,0.06315
swe,1991,-0.26921
swe,1992,0.03311
swe,1993,-0.14281
swe,1994,0.07855
swe,1995,0.18338
swe,1996,0.2688
swe,1997,-0.69543
swe,1998,0.58292
swe,1999,-0.27366
swe,2000,0.0583
swe,2001,-0.16544
swe,2002,0.84285
swe,2003,-0.65363
swe,2004,0.21113
swe,2005,0.13381
swe,2006,1.87187
swe,2007,0.32551
swe,2008,-0.13157
swe,2009,-0.11241
swe,2010,0.29633
swe,2011,0.40397
swe,2012,0.33365
swe,2013,-1.18495
swe,2014,-0.68416
swe,2015,0.17698
swe,2016,-0.1691
swe,2017,1.52084
swe,2018,-1.78799
swe,2019,-1.2488
swz,1976,0
swz,1977,0
swz,1978,16.21894
swz,1979,8.98539
swz,1980,-0.19486
swz,1981,0.01893
swz,1982,2.41945
swz,1983,-2.2008
swz,1984,0.29154
swz,1985,0.0129
swz,1986,-2.17776
swz,1987,0.25383
swz,1988,-0.12204
swz,1989,-0.09044
swz,1990,-0.17689
swz,1991,0.35933
swz,1992,-0.38297
swz,1993,0.39175
swz,1994,-0.18188
swz,1995,-0.27939
swz,1996,0.46642
swz,1997,-0.02281
swz,1998,1.30375
swz,1999,-0.14845
swz,2000,0.02268
swz,2001,-0.01274
swz,2002,0.22393
swz,2003,-0.66378
swz,2004,0.22553
swz,2005,-0.91926
swz,2006,0.00653
swz,2007,0.11356
swz,2008,0.65796
swz,2009,-0.01753
swz,2010,0.25099
swz,2011,0.3317
swz,2012,0.30932
swz,2013,1.29054
swz,2014,0.07132
swz,2015,0.05665
swz,2016,-0.33946
swz,2017,0.24043
swz,2018,2.70455
swz,2019,-0.02311
syr,1976,0.30614
syr,1977,0.39675
syr,1978,-0.4858
syr,1979,0.41466
syr,1980,0.0852
syr,1981,-0.26235
syr,1982,0.19838
syr,1983,-0.37186
syr,1984,0.31026
syr,1985,-0.17163
syr,1986,-0.00195
syr,1987,-0.01572
syr,1988,-0.12772
syr,1989,0.0258
syr,1990,1.1361
syr,1991,-0.3516
syr,1992,0.28081
syr,1993,0.23795
syr,1994,-0.32812
syr,1995,0.3571
syr,1996,-0.57413
syr,1997,0.21344
syr,1998,-1.38545
syr,1999,0.3405
syr,2000,0.43162
syr,2001,-0.0684
syr,2002,0.27291
syr,2003,-0.6793
syr,2004,0.28432
syr,2005,-0.59473
syr,2006,-0.38385
syr,2007,-2.68831
syr,2008,0.01659
syr,2009,0.0847
syr,2010,0.26847
syr,2011,-0.2469
syr,2012,0.43126
syr,2013,-21.44632
syr,2014,0
syr,2015,0
syr,2016,0
syr,2017,0
syr,2018,0
syr,2019,0
tcd,1976,-18.53081
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,17.5911
tcd,1991,-17.5911
tcd,1992,0
tcd,1993,0
tcd,1994,0
tcd,1995,0
tcd,1996,26.03632
tcd,1997,9.74844
tcd,1998,0.54499
tcd,1999,-0.2192
tcd,2000,-0.6495
tcd,2001,-2.68847
tcd,2002,0.10084
tcd,2003,0.01585
tcd,2004,0.29155
tcd,2005,-0.06805
tcd,2006,-0.98601
tcd,2007,-0.00479
tcd,2008,0.12385
tcd,2009,0.40808
tcd,2010,-0.30648
tcd,2011,0.7122
tcd,2012,-0.14719
tcd,2013,-0.83113
tcd,2014,0.08053
tcd,2015,0.13929
tcd,2016,-0.47841
tcd,2017,0.67053
tcd,2018,-0.38695
tcd,2019,1.39554
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,7.58467
tgo,1980,5.57945
tgo,1981,-0.29081
tgo,1982,0.13303
tgo,1983,0.08137
tgo,1984,-0.11959
tgo,1985,0.32195
tgo,1986,0.00949
tgo,1987,-0.22497
tgo,1988,-0.24167
tgo,1989,0.22022
tgo,1990,1.21061
tgo,1991,7.56342
tgo,1992,4.1253
tgo,1993,9.62428
tgo,1994,7.16665
tgo,1995,-0.49687
tgo,1996,0.34242
tgo,1997,-0.25162
tgo,1998,-4.85731
tgo,1999,0.57443
tgo,2000,-0.28124
tgo,2001,0.27087
tgo,2002,0.30799
tgo,2003,-0.00053
tgo,2004,0.31502
tgo,2005,1.93579
tgo,2006,0.48991
tgo,2007,10.67338
tgo,2008,0.19054
tgo,2009,-0.62807
tgo,2010,-3.50767
tgo,2011,0.31681
tgo,2012,0.0636
tgo,2013,4.92939
tgo,2014,-0.34895
tgo,2015,-0.24199
tgo,2016,-0.08379
tgo,2017,-0.45077
tgo,2018,-8.58781
tgo,2019,-0.63803
tha,1976,-11.31465
tha,1977,-38.18428
tha,1978,0
tha,1979,34.9321
tha,1980,2.73335
tha,1981,1.84366
tha,1982,1.45837
tha,1983,4.33281
tha,1984,-0.00856
tha,1985,-0.06626
tha,1986,-0.86023
tha,1987,0.11166
tha,1988,9.18632
tha,1989,0.00238
tha,1990,0.9305
tha,1991,-54.5961
tha,1992,53.87242
tha,1993,0.36505
tha,1994,-0.06123
tha,1995,2.31555
tha,1996,-0.59611
tha,1997,3.17426
tha,1998,2.0415
tha,1999,-0.14459
tha,2000,0.337
tha,2001,3.11046
tha,2002,-1.31494
tha,2003,-0.06996
tha,2004,0.14697
tha,2005,-1.32824
tha,2006,-12.9919
tha,2007,-17.36976
tha,2008,15.91626
tha,2009,0.38397
tha,2010,-0.24502
tha,2011,13.35078
tha,2012,0.46704
tha,2013,-4.27851
tha,2014,-33.77206
tha,2015,-1.8164
tha,2016,-2.08443
tha,2017,-0.76292
tha,2018,2.14397
tha,2019,6.86904
tjk,1992,2.43498
tjk,1993,-0.95607
tjk,1994,-8.90506
tjk,1995,4.15198
tjk,1996,0.19186
tjk,1997,-0.03224
tjk,1998,1.0235
tjk,1999,1.86128
tjk,2000,0.49781
tjk,2001,-0.63084
tjk,2002,0.33428
tjk,2003,-0.08981
tjk,2004,0.07283
tjk,2005,-1.38021
tjk,2006,-0.68865
tjk,2007,0.06966
tjk,2008,-0.06501
tjk,2009,-0.0789
tjk,2010,1.32463
tjk,2011,-0.52292
tjk,2012,0.17151
tjk,2013,-1.94762
tjk,2014,-0.59068
tjk,2015,-2.78086
tjk,2016,-1.06865
tjk,2017,0.64537
tjk,2018,-0.3436
tjk,2019,-0.76469
tkm,1992,16.1696
tkm,1993,-0.03405
tkm,1994,-0.55044
tkm,1995,0.25615
tkm,1996,-0.00099
tkm,1997,-0.21166
tkm,1998,0.24578
tkm,1999,-0.08372
tkm,2000,-0.22278
tkm,2001,0.24019
tkm,2002,-0.0788
tkm,2003,-0.26037
tkm,2004,-0.34502
tkm,2005,0.07194
tkm,2006,-1.74238
tkm,2007,1.93322
tkm,2008,1.53003
tkm,2009,-0.19908
tkm,2010,-0.20162
tkm,2011,0.74613
tkm,2012,1.18837
tkm,2013,0.4974
tkm,2014,4.88972
tkm,2015,-0.06765
tkm,2016,0.22974
tkm,2017,0.38056
tkm,2018,-0.14903
tkm,2019,1.14461
tls,2003,0.44438
tls,2004,0.36698
tls,2005,1.36351
tls,2006,0.82648
tls,2007,4.21976
tls,2008,-0.00285
tls,2009,-0.04493
tls,2010,0.17842
tls,2011,0.00809
tls,2012,6.58734
tls,2013,-0.26533
tls,2014,-0.16423
tls,2015,0.69848
tls,2016,0.94065
tls,2017,5.58357
tls,2018,0.14439
tls,2019,1.39643
tto,1976,5.37985
tto,1977,2.00259
tto,1978,0.41198
tto,1979,-0.02965
tto,1980,0.06653
tto,1981,6.44091
tto,1982,0.38385
tto,1983,-0.3296
tto,1984,-0.06594
tto,1985,0.40589
tto,1986,2.56629
tto,1987,-0.25126
tto,1988,0.48726
tto,1989,-0.42269
tto,1990,0.15163
tto,1991,5.68317
tto,1992,-0.02207
tto,1993,0.09489
tto,1994,-0.02979
tto,1995,0.68634
tto,1996,-0.48462
tto,1997,0.18085
tto,1998,0.0885
tto,1999,-0.25042
tto,2000,-5.88002
tto,2001,0.41839
tto,2002,2.83746
tto,2003,-1.04406
tto,2004,0.56814
tto,2005,0.7277
tto,2006,0.32967
tto,2007,3.31695
tto,2008,0.26283
tto,2009,-0.36487
tto,2010,-1.00639
tto,2011,-0.36085
tto,2012,0.1278
tto,2013,0.07075
tto,2014,-0.06708
tto,2015,0.20962
tto,2016,-0.38949
tto,2017,0.74632
tto,2018,-0.42919
tto,2019,0.1593
tun,1976,0.05159
tun,1977,1.08851
tun,1978,-0.09106
tun,1979,0.17929
tun,1980,-0.02829
tun,1981,1.11328
tun,1982,3.94739
tun,1983,0.25451
tun,1984,-0.13578
tun,1985,-0.05974
tun,1986,-0.13504
tun,1987,-28.07455
tun,1988,0
tun,1989,27.18349
tun,1990,2.30892
tun,1991,-0.68597
tun,1992,0.03185
tun,1993,0.2185
tun,1994,-1.4053
tun,1995,0.15315
tun,1996,-0.18779
tun,1997,0.33039
tun,1998,-0.24538
tun,1999,1.81315
tun,2000,-0.44129
tun,2001,0.68754
tun,2002,0.06322
tun,2003,0.15338
tun,2004,-0.74835
tun,2005,-0.55172
tun,2006,-0.06693
tun,2007,0.26294
tun,2008,-0.08997
tun,2009,-1.2191
tun,2010,0.84195
tun,2011,31.29793
tun,2012,11.1817
tun,2013,2.07115
tun,2014,-5.05517
tun,2015,-1.83962
tun,2016,1.29716
tun,2017,-2.05092
tun,2018,-0.01717
tun,2019,-0.10299
tur,1976,0.8054
tur,1977,-0.95155
tur,1978,-0.33528
tur,1979,0.16794
tur,1980,-13.03954
tur,1981,-52.54633
tur,1982,0
tur,1983,56.28714
tur,1984,-0.20327
tur,1985,-0.00922
tur,1986,0.19842
tur,1987,8.82184
tur,1988,1.55226
tur,1989,5.66652
tur,1990,0.01721
tur,1991,1.03689
tur,1992,0.27912
tur,1993,-0.18278
tur,1994,0.02556
tur,1995,0.40419
tur,1996,-0.41087
tur,1997,-0.56757
tur,1998,-0.42376
tur,1999,2.90366
tur,2000,-0.05263
tur,2001,-0.40628
tur,2002,1.95554
tur,2003,0.05704
tur,2004,0.31321
tur,2005,0.09429
tur,2006,0.01049
tur,2007,0.0012
tur,2008,-0.1952
tur,2009,-0.63116
tur,2010,1.04294
tur,2011,0.27818
tur,2012,-0.32055
tur,2013,0.24405
tur,2014,-15.84898
tur,2015,-0.79584
tur,2016,-9.6989
tur,2017,-0.54035
tur,2018,-6.01307
tur,2019,-0.41303
twn,1976,-0.12905
twn,1977,0.31736
twn,1978,-0.158
twn,1979,-0.0665
twn,1980,1.93783
twn,1981,0.3138
twn,1982,-0.05574
twn,1983,0.95038
twn,1984,0.07199
twn,1985,0.0576
twn,1986,4.18757
twn,1987,4.84504
twn,1988,3.15404
twn,1989,4.24985
twn,1990,0.07861
twn,1991,5.22567
twn,1992,0.33538
twn,1993,1.84169
twn,1994,0.06117
twn,1995,4.05489
twn,1996,10.37524
twn,1997,0.98666
twn,1998,0.80384
twn,1999,0.53869
twn,2000,7.38861
twn,2001,-0.28064
twn,2002,-0.06323
twn,2003,0.12922
twn,2004,-1.77888
twn,2005,-1.5108
twn,2006,0.4448
twn,2007,0.16113
twn,2008,1.32081
twn,2009,1.91951
twn,2010,0.29422
twn,2011,0.05457
twn,2012,0.3557
twn,2013,0.19196
twn,2014,-0.15135
twn,2015,0.09992
twn,2016,5.22002
twn,2017,2.89701
twn,2018,-1.49505
twn,2019,-0.07411
tza,1976,0.04328
tza,1977,-0.11079
tza,1978,-0.08714
tza,1979,0.24814
tza,1980,0.35591
tza,1981,-0.55096
tza,1982,0.34609
tza,1983,-0.40212
tza,1984,0.41253
tza,1985,-0.25782
tza,1986,0.16029
tza,1987,-0.09037
tza,1988,-0.1457
tza,1989,0.1659
tza,1990,3.12739
tza,1991,-0.42651
tza,1992,3.95483
tza,1993,0.4098
tza,1994,0.3999
tza,1995,7.39375
tza,1996,4.52594
tza,1997,-0.12228
tza,1998,-0.26264
tza,1999,0.1062
tza,2000,-2.86946
tza,2001,-0.27762
tza,2002,0.42461
tza,2003,-0.23314
tza,2004,0.15138
tza,2005,5.39892
tza,2006,-0.22064
tza,2007,0.23556
tza,2008,0.20617
tza,2009,-0.29819
tza,2010,1.46049
tza,2011,-0.13757
tza,2012,0.03967
tza,2013,-0.7456
tza,2014,-0.08694
tza,2015,0.06171
tza,2016,-1.047
tza,2017,-0.04601
tza,2018,0.37095
tza,2019,-0.88623
uga,1976,0
uga,1977,0
uga,1978,0
uga,1979,0
uga,1980,25.38347
uga,1981,12.09502
uga,1982,0.13201
uga,1983,-0.09113
uga,1984,0.12746
uga,1985,-16.74544
uga,1986,-20.9014
uga,1987,0
uga,1988,0
uga,1989,22.58731
uga,1990,1.25683
uga,1991,0.02597
uga,1992,0.42083
uga,1993,0.23558
uga,1994,2.95646
uga,1995,0.24798
uga,1996,1.52605
uga,1997,0.35863
uga,1998,0.27971
uga,1999,-0.4993
uga,2000,0.15892
uga,2001,-4.14964
uga,2002,-0.38215
uga,2003,0.06574
uga,2004,0.70997
uga,2005,3.47115
uga,2006,6.96172
uga,2007,0.46996
uga,2008,-0.03731
uga,2009,-0.37891
uga,2010,0.15728
uga,2011,1.60564
uga,2012,0.25449
uga,2013,-1.06319
uga,2014,0.2771
uga,2015,-0.445
uga,2016,-0.85104
uga,2017,0.42446
uga,2018,0.00205
