country,time,abscorrup_idea
lux,1983,80.84376
lux,1984,80.84376
lux,1985,82.12776
lux,1986,82.12776
lux,1987,82.12776
lux,1988,82.12776
lux,1989,82.12776
lux,1990,82.12776
lux,1991,82.12776
lux,1992,82.12776
lux,1993,82.12776
lux,1994,82.12776
lux,1995,82.12776
lux,1996,82.12776
lux,1997,81.42952
lux,1998,81.42952
lux,1999,81.42952
lux,2000,83.48438
lux,2001,83.48438
lux,2002,83.48438
lux,2003,83.48438
lux,2004,83.48438
lux,2005,83.48438
lux,2006,83.48438
lux,2007,83.48438
lux,2008,83.48438
lux,2009,83.48438
lux,2010,83.48438
lux,2011,83.48438
lux,2012,83.48438
lux,2013,83.48438
lux,2014,83.48438
lux,2015,83.48438
lux,2016,83.48438
lux,2017,83.48438
lux,2018,83.48438
lux,2019,83.48438
lva,1991,58.02614
lva,1992,58.02614
lva,1993,58.02614
lva,1994,57.40891
lva,1995,58.99368
lva,1996,59.50046
lva,1997,59.50046
lva,1998,59.50046
lva,1999,60.75554
lva,2000,60.75554
lva,2001,60.30164
lva,2002,61.86923
lva,2003,61.86923
lva,2004,61.86923
lva,2005,62.70499
lva,2006,62.70499
lva,2007,62.01463
lva,2008,64.40619
lva,2009,65.89699
lva,2010,68.7961
lva,2011,68.7961
lva,2012,69.39795
lva,2013,69.54197
lva,2014,72.01353
lva,2015,72.33448
lva,2016,67.33425
lva,2017,65.97368
lva,2018,65.95411
lva,2019,70.8122
mar,1975,36.69913
mar,1976,36.69913
mar,1977,36.69913
mar,1978,36.69913
mar,1979,36.69913
mar,1980,36.69913
mar,1981,36.69913
mar,1982,35.07362
mar,1983,35.07362
mar,1984,35.02415
mar,1985,35.02415
mar,1986,35.02415
mar,1987,35.02415
mar,1988,36.07921
mar,1989,36.07921
mar,1990,36.07921
mar,1991,36.07921
mar,1992,36.07921
mar,1993,36.07921
mar,1994,36.07921
mar,1995,36.07921
mar,1996,36.07921
mar,1997,36.52161
mar,1998,37.10124
mar,1999,37.10124
mar,2000,37.10124
mar,2001,37.10124
mar,2002,37.10124
mar,2003,37.10124
mar,2004,37.10124
mar,2005,40.22902
mar,2006,40.22902
mar,2007,41.37375
mar,2008,41.37375
mar,2009,41.37375
mar,2010,41.37375
mar,2011,45.79848
mar,2012,45.07499
mar,2013,45.07499
mar,2014,45.07499
mar,2015,41.76827
mar,2016,47.69174
mar,2017,47.78017
mar,2018,45.48204
mar,2019,45.48204
mda,1991,43.25281
mda,1992,39.42566
mda,1993,40.25766
mda,1994,39.34441
mda,1995,39.34441
mda,1996,39.34441
mda,1997,39.34441
mda,1998,39.65278
mda,1999,39.50949
mda,2000,39.50949
mda,2001,36.36361
mda,2002,35.69769
mda,2003,35.69769
mda,2004,35.69769
mda,2005,35.69769
mda,2006,35.69769
mda,2007,35.69769
mda,2008,35.69769
mda,2009,38.05901
mda,2010,42.91583
mda,2011,43.3531
mda,2012,44.2109
mda,2013,40.75615
mda,2014,40.17684
mda,2015,33.31679
mda,2016,28.26297
mda,2017,36.30088
mda,2018,32.31878
mda,2019,41.69543
mdg,1975,44.20834
mdg,1976,35.28196
mdg,1977,35.28196
mdg,1978,35.28196
mdg,1979,35.28196
mdg,1980,35.28196
mdg,1981,35.28196
mdg,1982,35.28196
mdg,1983,35.28196
mdg,1984,35.28196
mdg,1985,36.34534
mdg,1986,36.34534
mdg,1987,36.34534
mdg,1988,36.34534
mdg,1989,36.34534
mdg,1990,36.34534
mdg,1991,36.55442
mdg,1992,39.83337
mdg,1993,39.83337
mdg,1994,39.83337
mdg,1995,39.83337
mdg,1996,39.83337
mdg,1997,30.2936
mdg,1998,27.66715
mdg,1999,27.66715
mdg,2000,27.66715
mdg,2001,27.66715
mdg,2002,34.20876
mdg,2003,34.45495
mdg,2004,34.45495
mdg,2005,34.45495
mdg,2006,34.45495
mdg,2007,34.45495
mdg,2008,34.45495
mdg,2009,22.42388
mdg,2010,22.344
mdg,2011,22.344
mdg,2012,21.92956
mdg,2013,27.56065
mdg,2014,31.58717
mdg,2015,31.58717
mdg,2016,31.58717
mdg,2017,30.68554
mdg,2018,35.00016
mdg,2019,40.87335
mex,1975,33.06196
mex,1976,33.06196
mex,1977,33.06196
mex,1978,33.06196
mex,1979,33.06196
mex,1980,33.06196
mex,1981,33.06196
mex,1982,38.29274
mex,1983,40.11589
mex,1984,40.60877
mex,1985,40.60877
mex,1986,40.60877
mex,1987,40.60877
mex,1988,40.60877
mex,1989,40.60877
mex,1990,40.60877
mex,1991,40.60877
mex,1992,40.60877
mex,1993,40.60877
mex,1994,45.99169
mex,1995,47.86339
mex,1996,47.31703
mex,1997,48.26212
mex,1998,48.81974
mex,1999,48.26212
mex,2000,52.03558
mex,2001,54.22719
mex,2002,53.66315
mex,2003,51.35356
mex,2004,51.35356
mex,2005,51.35356
mex,2006,50.8877
mex,2007,50.8877
mex,2008,50.8877
mex,2009,50.8877
mex,2010,49.85766
mex,2011,49.85766
mex,2012,48.91882
mex,2013,40.47667
mex,2014,39.94573
mex,2015,39.94573
mex,2016,39.94573
mex,2017,40.49524
mex,2018,41.70031
mex,2019,48.45456
mkd,1991,50.78917
mkd,1992,50.78917
mkd,1993,47.01089
mkd,1994,47.01089
mkd,1995,47.01089
mkd,1996,47.01089
mkd,1997,47.01089
mkd,1998,47.01089
mkd,1999,47.01089
mkd,2000,47.01089
mkd,2001,47.01089
mkd,2002,47.01089
mkd,2003,48.30034
mkd,2004,48.30034
mkd,2005,48.30034
mkd,2006,48.06664
mkd,2007,48.06664
mkd,2008,45.17933
mkd,2009,45.17933
mkd,2010,45.17933
mkd,2011,43.01455
mkd,2012,43.01455
mkd,2013,39.27529
mkd,2014,39.27529
mkd,2015,39.27529
mkd,2016,40.42625
mkd,2017,48.67938
mkd,2018,44.69694
mkd,2019,42.51363
mli,1975,38.6785
mli,1976,38.6785
mli,1977,38.6785
mli,1978,38.6785
mli,1979,38.6785
mli,1980,38.6785
mli,1981,38.6785
mli,1982,38.6785
mli,1983,38.6785
mli,1984,37.2925
mli,1985,37.2925
mli,1986,37.2925
mli,1987,37.2925
mli,1988,37.2925
mli,1989,37.2925
mli,1990,39.33906
mli,1991,41.8109
mli,1992,34.95173
mli,1993,32.96608
mli,1994,32.96608
mli,1995,32.96608
mli,1996,32.96608
mli,1997,26.26139
mli,1998,26.26139
mli,1999,26.26139
mli,2000,26.26139
mli,2001,26.26139
mli,2002,28.87887
mli,2003,27.38214
mli,2004,26.85821
mli,2005,26.85821
mli,2006,26.85821
mli,2007,26.85821
mli,2008,26.85821
mli,2009,26.85821
mli,2010,26.85821
mli,2011,26.85821
mli,2012,26.14548
mli,2013,35.81129
mli,2014,35.81129
mli,2015,36.31448
mli,2016,36.31448
mli,2017,36.6772
mli,2018,36.38482
mli,2019,45.39028
mmr,1975,26.55224
mmr,1976,26.55224
mmr,1977,26.55224
mmr,1978,26.55224
mmr,1979,26.55224
mmr,1980,26.55224
mmr,1981,26.55224
mmr,1982,26.55224
mmr,1983,26.55224
mmr,1984,26.74855
mmr,1985,26.74855
mmr,1986,26.74855
mmr,1987,26.74855
mmr,1988,24.32752
mmr,1989,24.32752
mmr,1990,24.32752
mmr,1991,24.32752
mmr,1992,24.32752
mmr,1993,24.32752
mmr,1994,24.32752
mmr,1995,24.32752
mmr,1996,23.42457
mmr,1997,23.42457
mmr,1998,23.42457
mmr,1999,23.42457
mmr,2000,23.42457
mmr,2001,23.42457
mmr,2002,23.42457
mmr,2003,23.42457
mmr,2004,23.42457
mmr,2005,23.42457
mmr,2006,23.42457
mmr,2007,23.42457
mmr,2008,23.42457
mmr,2009,23.42457
mmr,2010,24.28925
mmr,2011,31.20357
mmr,2012,31.20357
mmr,2013,39.61584
mmr,2014,39.61584
mmr,2015,39.90441
mmr,2016,45.67243
mmr,2017,49.31383
mmr,2018,50.22051
mmr,2019,50.43727
mng,1975,76.29882
mng,1976,76.29882
mng,1977,76.29882
mng,1978,76.29882
mng,1979,76.29882
mng,1980,76.29882
mng,1981,76.29882
mng,1982,76.29882
mng,1983,76.29882
mng,1984,76.29882
mng,1985,76.29882
mng,1986,76.19605
mng,1987,76.19605
mng,1988,76.19605
mng,1989,76.19605
mng,1990,57.86513
mng,1991,57.86513
mng,1992,57.51991
mng,1993,57.51991
mng,1994,57.51991
mng,1995,57.51991
mng,1996,57.51991
mng,1997,57.51991
mng,1998,57.51991
mng,1999,57.03848
mng,2000,47.61149
mng,2001,47.08819
mng,2002,47.08819
mng,2003,47.08819
mng,2004,46.67212
mng,2005,45.70096
mng,2006,45.70096
mng,2007,45.70096
mng,2008,45.70096
mng,2009,46.16645
mng,2010,46.67212
mng,2011,47.08819
mng,2012,44.70236
mng,2013,44.70236
mng,2014,44.70236
mng,2015,44.70236
mng,2016,44.70236
mng,2017,43.39197
mng,2018,40.18863
mng,2019,44.68163
moz,1975,51.79294
moz,1976,51.79294
moz,1977,51.79294
moz,1978,51.79294
moz,1979,51.79294
moz,1980,51.79294
moz,1981,51.79294
moz,1982,51.79294
moz,1983,51.79294
moz,1984,51.79294
moz,1985,52.35109
moz,1986,52.35109
moz,1987,52.35109
moz,1988,52.35109
moz,1989,52.35109
moz,1990,47.34315
moz,1991,46.40227
moz,1992,46.40227
moz,1993,46.40227
moz,1994,42.31885
moz,1995,36.78389
moz,1996,36.78389
moz,1997,36.78389
moz,1998,36.78389
moz,1999,36.78389
moz,2000,35.84677
moz,2001,35.84677
moz,2002,35.17511
moz,2003,35.17511
moz,2004,35.17511
moz,2005,35.17511
moz,2006,35.17511
moz,2007,35.17511
moz,2008,35.84677
moz,2009,35.84677
moz,2010,35.84677
moz,2011,35.84677
moz,2012,35.84677
moz,2013,35.55681
moz,2014,35.55681
moz,2015,34.73437
moz,2016,37.03477
moz,2017,35.93416
moz,2018,36.04198
moz,2019,36.24557
mrt,1975,39.68678
mrt,1976,39.68678
mrt,1977,39.68678
mrt,1978,37.73262
mrt,1979,36.50824
mrt,1980,36.50824
mrt,1981,36.50824
mrt,1982,36.50824
mrt,1983,36.50824
mrt,1984,36.50824
mrt,1985,16.93928
mrt,1986,16.93928
mrt,1987,16.93928
mrt,1988,16.93928
mrt,1989,16.93928
mrt,1990,16.93928
mrt,1991,16.93928
mrt,1992,16.93928
mrt,1993,16.93928
mrt,1994,16.93928
mrt,1995,16.93928
mrt,1996,16.93928
mrt,1997,16.93928
mrt,1998,16.93928
mrt,1999,16.93928
mrt,2000,16.93928
mrt,2001,16.93928
mrt,2002,16.93928
mrt,2003,16.93928
mrt,2004,16.93928
mrt,2005,19.83189
mrt,2006,29.67946
mrt,2007,29.67946
mrt,2008,29.67946
mrt,2009,29.67946
mrt,2010,29.67946
mrt,2011,29.67946
mrt,2012,29.67946
mrt,2013,22.78537
mrt,2014,22.78537
mrt,2015,22.78537
mrt,2016,22.78537
mrt,2017,24.57353
mrt,2018,24.89401
mrt,2019,34.16902
mus,1975,46.35492
mus,1976,46.35492
mus,1977,46.35492
mus,1978,46.35492
mus,1979,46.35492
mus,1980,46.35492
mus,1981,46.35492
mus,1982,46.35492
mus,1983,46.35492
mus,1984,46.35492
mus,1985,46.35492
mus,1986,46.35492
mus,1987,46.35492
mus,1988,46.35492
mus,1989,46.35492
mus,1990,46.35492
mus,1991,46.35492
mus,1992,46.35492
mus,1993,46.35492
mus,1994,46.35492
mus,1995,46.35492
mus,1996,46.35492
mus,1997,46.35492
mus,1998,46.35492
mus,1999,46.35492
mus,2000,46.35492
mus,2001,46.35492
mus,2002,46.35492
mus,2003,46.35492
mus,2004,46.35492
mus,2005,46.35492
mus,2006,46.35492
mus,2007,46.35492
mus,2008,46.35492
mus,2009,46.35492
mus,2010,46.41734
mus,2011,46.41734
mus,2012,46.41734
mus,2013,47.39285
mus,2014,47.39285
mus,2015,47.39285
mus,2016,47.39285
mus,2017,45.60901
mus,2018,48.81862
mus,2019,47.20929
mwi,1975,72.37947
mwi,1976,72.37947
mwi,1977,72.37947
mwi,1978,72.37947
mwi,1979,72.37947
mwi,1980,72.37947
mwi,1981,72.37947
mwi,1982,72.37947
mwi,1983,72.37947
mwi,1984,72.44742
mwi,1985,72.44742
mwi,1986,72.44742
mwi,1987,72.44742
mwi,1988,72.44742
mwi,1989,72.44742
mwi,1990,72.44742
mwi,1991,69.34766
mwi,1992,69.34766
mwi,1993,69.34766
mwi,1994,37.9395
mwi,1995,35.3633
mwi,1996,35.3633
mwi,1997,35.3633
mwi,1998,35.3633
mwi,1999,35.3633
mwi,2000,35.3633
mwi,2001,34.45379
mwi,2002,34.45379
mwi,2003,34.45379
mwi,2004,34.45379
mwi,2005,36.26742
mwi,2006,36.26742
mwi,2007,35.67325
mwi,2008,35.67325
mwi,2009,35.67325
mwi,2010,33.62333
mwi,2011,33.62333
mwi,2012,33.62333
mwi,2013,29.60616
mwi,2014,32.62204
mwi,2015,32.62204
mwi,2016,30.21461
mwi,2017,35.58992
mwi,2018,35.58992
mwi,2019,35.83132
mys,1975,48.33331
mys,1976,48.33331
mys,1977,48.33331
mys,1978,48.33331
mys,1979,48.33331
mys,1980,48.33331
mys,1981,44.9592
mys,1982,41.10045
mys,1983,40.60476
mys,1984,41.51182
mys,1985,41.51182
mys,1986,41.41395
mys,1987,41.41395
mys,1988,41.41395
mys,1989,41.41395
mys,1990,41.41395
mys,1991,39.45354
mys,1992,39.45354
mys,1993,39.45354
mys,1994,39.45354
mys,1995,38.79288
mys,1996,38.79288
mys,1997,38.79288
mys,1998,38.5085
mys,1999,38.5085
mys,2000,38.5085
mys,2001,37.81404
mys,2002,36.66482
mys,2003,36.66482
mys,2004,36.66482
mys,2005,38.51842
mys,2006,38.51842
mys,2007,38.51842
mys,2008,38.51842
mys,2009,38.03222
mys,2010,37.1135
mys,2011,37.78182
mys,2012,37.78182
mys,2013,40.59126
mys,2014,40.59126
mys,2015,40.59126
mys,2016,40.59126
mys,2017,43.44805
mys,2018,53.07143
mys,2019,53.07143
nam,1990,56.64736
nam,1991,56.64736
nam,1992,57.08652
nam,1993,57.31633
nam,1994,57.31633
nam,1995,57.31633
nam,1996,57.08652
nam,1997,56.64736
nam,1998,56.64736
nam,1999,56.64736
nam,2000,56.64736
nam,2001,56.15948
nam,2002,55.91305
nam,2003,55.91305
nam,2004,55.91305
nam,2005,55.91305
nam,2006,55.91305
nam,2007,55.91305
nam,2008,56.15948
nam,2009,56.15948
nam,2010,56.15948
nam,2011,56.64736
nam,2012,56.64736
nam,2013,59.42153
nam,2014,59.42153
nam,2015,60.28009
nam,2016,60.28009
nam,2017,57.38667
nam,2018,56.65384
nam,2019,50.56022
ner,1975,52.55088
ner,1976,52.55088
ner,1977,52.55088
ner,1978,52.55088
ner,1979,52.55088
ner,1980,52.55088
ner,1981,52.55088
ner,1982,52.55088
ner,1983,52.55088
ner,1984,52.55088
ner,1985,53.21453
ner,1986,53.21453
ner,1987,34.85152
ner,1988,34.85152
ner,1989,34.85152
ner,1990,34.63831
ner,1991,38.24813
ner,1992,37.5104
ner,1993,37.5104
ner,1994,37.5104
ner,1995,37.5104
ner,1996,36.93584
ner,1997,35.31853
ner,1998,35.31853
ner,1999,35.31853
ner,2000,35.48714
ner,2001,35.48714
ner,2002,35.48714
ner,2003,35.48714
ner,2004,35.48714
ner,2005,35.48714
ner,2006,35.48714
ner,2007,35.48714
ner,2008,35.48714
ner,2009,35.48714
ner,2010,39.95107
ner,2011,44.26267
ner,2012,44.28427
ner,2013,39.81534
ner,2014,39.81534
ner,2015,39.81534
ner,2016,39.81534
ner,2017,40.73941
ner,2018,39.81534
ner,2019,41.44798
nga,1975,22.20961
nga,1976,23.15268
nga,1977,23.15268
nga,1978,23.15268
nga,1979,14.53362
nga,1980,14.53362
nga,1981,14.53362
nga,1982,14.53362
nga,1983,14.53362
nga,1984,21.7713
nga,1985,22.52116
nga,1986,17.05095
nga,1987,17.05095
nga,1988,17.05095
nga,1989,17.05095
nga,1990,17.05095
nga,1991,17.05095
nga,1992,17.05095
nga,1993,17.05095
nga,1994,17.05095
nga,1995,17.05095
nga,1996,17.05095
nga,1997,17.05095
nga,1998,16.04352
nga,1999,14.22162
nga,2000,14.22162
nga,2001,14.22162
nga,2002,14.22162
nga,2003,14.22162
nga,2004,14.22162
nga,2005,14.22162
nga,2006,14.22162
nga,2007,14.73829
nga,2008,14.73829
nga,2009,14.73829
nga,2010,14.22162
nga,2011,14.22162
nga,2012,14.22162
nga,2013,16.75196
nga,2014,16.75196
nga,2015,28.8619
nga,2016,30.46448
nga,2017,34.62869
nga,2018,31.65528
nga,2019,28.06693
nic,1975,4.51811
nic,1976,4.51811
nic,1977,4.51811
nic,1978,4.51811
nic,1979,27.93854
nic,1980,44.23479
nic,1981,44.23479
nic,1982,44.23479
nic,1983,44.23479
nic,1984,44.71023
nic,1985,44.54226
nic,1986,44.68524
nic,1987,39.1391
nic,1988,36.90925
nic,1989,36.90925
nic,1990,47.55878
nic,1991,49.83981
nic,1992,51.43916
nic,1993,51.43916
nic,1994,51.43916
nic,1995,51.43916
nic,1996,40.12044
nic,1997,30.40109
nic,1998,30.40109
nic,1999,30.40109
nic,2000,30.40109
nic,2001,37.22214
nic,2002,41.33253
nic,2003,41.33253
nic,2004,41.33253
nic,2005,41.33253
nic,2006,41.33253
nic,2007,35.00947
nic,2008,35.00947
nic,2009,35.00947
nic,2010,34.98564
nic,2011,34.98564
nic,2012,34.44015
nic,2013,34.37032
nic,2014,33.87626
nic,2015,33.87626
nic,2016,33.87626
nic,2017,33.87626
nic,2018,29.86592
nic,2019,29.86592
nld,1975,85.92512
nld,1976,85.92512
nld,1977,85.92512
nld,1978,85.92512
nld,1979,85.92512
nld,1980,83.20254
nld,1981,83.20254
nld,1982,83.20254
nld,1983,83.20254
nld,1984,83.9952
nld,1985,83.9952
nld,1986,83.9952
nld,1987,83.9952
nld,1988,83.9952
nld,1989,83.9952
nld,1990,83.9952
nld,1991,83.9952
nld,1992,83.9952
nld,1993,83.9952
nld,1994,83.9952
nld,1995,83.9952
nld,1996,83.9952
nld,1997,83.9952
nld,1998,83.9952
nld,1999,83.9952
nld,2000,83.9952
nld,2001,83.51196
nld,2002,81.89086
nld,2003,85.03437
nld,2004,85.03437
nld,2005,85.03437
nld,2006,85.03437
nld,2007,85.03437
nld,2008,85.03437
nld,2009,85.03437
nld,2010,85.03437
nld,2011,85.03437
nld,2012,85.03437
nld,2013,85.03437
nld,2014,85.03437
nld,2015,85.03437
nld,2016,85.03437
nld,2017,85.03437
nld,2018,85.03437
nld,2019,85.77605
nor,1975,97.29361
nor,1976,97.29361
nor,1977,97.29361
nor,1978,97.29361
nor,1979,97.29361
nor,1980,97.29361
nor,1981,97.29361
nor,1982,97.29361
nor,1983,97.29361
nor,1984,100
nor,1985,100
nor,1986,100
nor,1987,100
nor,1988,100
nor,1989,100
nor,1990,100
nor,1991,100
nor,1992,100
nor,1993,100
nor,1994,100
nor,1995,100
nor,1996,96.89187
nor,1997,96.89187
nor,1998,96.89187
nor,1999,96.89187
nor,2000,96.89187
nor,2001,96.89187
nor,2002,96.89187
nor,2003,96.89187
nor,2004,96.89187
nor,2005,96.89187
nor,2006,96.89187
nor,2007,96.89187
nor,2008,96.89187
nor,2009,96.89187
nor,2010,96.89187
nor,2011,96.89187
nor,2012,96.89187
nor,2013,92.12746
nor,2014,92.12746
nor,2015,92.12746
nor,2016,92.12746
nor,2017,90.55335
nor,2018,88.13491
nor,2019,88.13491
npl,1975,33.29906
npl,1976,33.29906
npl,1977,33.29906
npl,1978,33.29906
npl,1979,33.29906
npl,1980,33.29906
npl,1981,33.29906
npl,1982,33.29906
npl,1983,33.29906
npl,1984,33.29906
npl,1985,33.29906
npl,1986,33.29906
npl,1987,33.29906
npl,1988,33.29906
npl,1989,33.29906
npl,1990,33.5095
npl,1991,32.92441
npl,1992,32.92441
npl,1993,32.92441
npl,1994,32.92441
npl,1995,32.92441
npl,1996,32.92441
npl,1997,32.92441
npl,1998,32.92441
npl,1999,34.72784
npl,2000,32.92441
npl,2001,32.92441
npl,2002,32.92441
npl,2003,32.92441
npl,2004,32.92441
npl,2005,32.92441
npl,2006,33.42208
npl,2007,33.42208
npl,2008,33.42208
npl,2009,33.78948
npl,2010,33.78948
npl,2011,33.78948
npl,2012,33.78948
npl,2013,37.26371
npl,2014,37.68281
npl,2015,36.66114
npl,2016,36.66114
npl,2017,37.21392
npl,2018,41.96133
npl,2019,38.96464
nzl,1975,97.29361
nzl,1976,97.29361
nzl,1977,97.29361
nzl,1978,97.29361
nzl,1979,97.29361
nzl,1980,97.29361
nzl,1981,97.29361
nzl,1982,97.29361
nzl,1983,97.29361
nzl,1984,100
nzl,1985,100
nzl,1986,100
nzl,1987,100
nzl,1988,100
nzl,1989,100
nzl,1990,100
nzl,1991,100
nzl,1992,100
nzl,1993,100
nzl,1994,100
nzl,1995,100
nzl,1996,96.89187
nzl,1997,96.89187
nzl,1998,96.89187
nzl,1999,96.89187
nzl,2000,96.89187
nzl,2001,96.89187
nzl,2002,96.89187
nzl,2003,96.89187
nzl,2004,96.89187
nzl,2005,96.89187
nzl,2006,96.89187
nzl,2007,96.89187
nzl,2008,96.89187
nzl,2009,96.89187
nzl,2010,96.89187
nzl,2011,96.89187
nzl,2012,96.89187
nzl,2013,96.89187
nzl,2014,96.89187
nzl,2015,96.89187
nzl,2016,96.89187
nzl,2017,90.42291
nzl,2018,85.62949
nzl,2019,80.88886
omn,1975,49.24695
omn,1976,49.24695
omn,1977,49.24695
omn,1978,49.84827
omn,1979,49.84827
omn,1980,49.84827
omn,1981,49.84827
omn,1982,49.84827
omn,1983,50.7879
omn,1984,50.7879
omn,1985,50.96314
omn,1986,50.96314
omn,1987,50.96314
omn,1988,50.96314
omn,1989,50.96314
omn,1990,50.96314
omn,1991,50.96314
omn,1992,50.96314
omn,1993,50.96314
omn,1994,50.96314
omn,1995,52.24828
omn,1996,52.24828
omn,1997,52.47099
omn,1998,52.47099
omn,1999,52.47099
omn,2000,52.24828
omn,2001,51.62055
omn,2002,51.62055
omn,2003,51.09311
omn,2004,49.86433
omn,2005,48.84205
omn,2006,48.84205
omn,2007,48.84205
omn,2008,48.84205
omn,2009,48.84205
omn,2010,48.84205
omn,2011,51.09311
omn,2012,51.09311
omn,2013,51.09311
omn,2014,51.09311
omn,2015,51.74768
omn,2016,51.74768
omn,2017,52.24828
omn,2018,53.72353
omn,2019,53.53644
pak,1975,41.31882
pak,1976,41.31882
pak,1977,41.31882
pak,1978,41.31882
pak,1979,41.31882
pak,1980,43.49345
pak,1981,43.49345
pak,1982,43.49345
pak,1983,43.49345
pak,1984,42.77545
pak,1985,43.25719
pak,1986,43.25719
pak,1987,43.25719
pak,1988,34.52202
pak,1989,34.27779
pak,1990,30.02771
pak,1991,30.02771
pak,1992,30.02771
pak,1993,30.02771
pak,1994,30.02771
pak,1995,30.02771
pak,1996,30.02771
pak,1997,30.02771
pak,1998,30.61029
pak,1999,30.51642
pak,2000,40.10509
pak,2001,39.49512
pak,2002,38.38138
pak,2003,38.38138
pak,2004,38.38138
pak,2005,38.38138
pak,2006,38.38138
pak,2007,38.38138
pak,2008,26.87547
pak,2009,26.87547
pak,2010,26.87547
pak,2011,26.87547
pak,2012,27.0991
pak,2013,30.7155
pak,2014,38.60904
pak,2015,38.60904
pak,2016,38.60904
pak,2017,37.03418
pak,2018,42.48334
pak,2019,38.07399
pan,1975,42.84687
pan,1976,42.84687
pan,1977,42.84687
pan,1978,42.84687
pan,1979,42.84687
pan,1980,37.96642
pan,1981,36.80246
pan,1982,18.11855
pan,1983,18.1299
pan,1984,18.69336
pan,1985,18.69336
pan,1986,18.69336
pan,1987,18.69336
pan,1988,18.69336
pan,1989,18.69336
pan,1990,29.52081
pan,1991,49.69948
pan,1992,49.69948
pan,1993,49.69948
pan,1994,49.69948
pan,1995,49.69948
pan,1996,49.69948
pan,1997,49.69948
pan,1998,49.69948
pan,1999,49.69948
pan,2000,49.69948
pan,2001,49.69948
pan,2002,49.69948
pan,2003,49.69948
pan,2004,49.69948
pan,2005,49.69948
pan,2006,49.69948
pan,2007,49.69948
pan,2008,49.69948
pan,2009,49.69948
pan,2010,49.69948
pan,2011,49.69948
pan,2012,49.69948
pan,2013,48.93293
pan,2014,48.93293
pan,2015,48.93293
pan,2016,48.93293
pan,2017,48.25142
pan,2018,49.49591
pan,2019,50.26082
per,1975,46.6016
per,1976,46.6016
per,1977,46.6016
per,1978,46.6016
per,1979,46.6016
per,1980,51.38401
per,1981,51.38401
per,1982,51.38401
per,1983,51.38401
per,1984,50.81771
per,1985,45.68547
per,1986,44.23834
per,1987,44.23834
per,1988,44.23834
per,1989,44.23834
per,1990,41.24262
per,1991,41.24262
per,1992,41.24262
per,1993,40.37256
per,1994,40.37256
per,1995,40.37256
per,1996,40.37256
per,1997,40.37256
per,1998,40.37256
per,1999,40.37256
per,2000,41.54649
per,2001,51.99027
per,2002,48.668
per,2003,48.668
per,2004,48.668
per,2005,48.668
per,2006,47.44135
per,2007,47.00872
per,2008,47.00872
per,2009,47.00872
per,2010,47.00872
per,2011,51.12189
per,2012,51.68102
per,2013,48.0109
per,2014,48.0109
per,2015,50.92874
per,2016,50.92874
per,2017,51.68102
per,2018,53.34167
per,2019,50.31917
phl,1975,24.66438
phl,1976,24.66438
phl,1977,24.66438
phl,1978,24.66438
phl,1979,24.66438
phl,1980,24.66438
phl,1981,24.66438
phl,1982,24.66438
phl,1983,24.66438
phl,1984,23.74801
phl,1985,23.74801
phl,1986,37.32345
phl,1987,38.04344
phl,1988,38.04344
phl,1989,38.04344
phl,1990,38.04344
phl,1991,40.4279
phl,1992,42.71359
phl,1993,43.5152
phl,1994,43.5152
phl,1995,43.5152
phl,1996,43.5152
phl,1997,43.5152
phl,1998,42.19341
phl,1999,42.22233
phl,2000,39.28809
phl,2001,39.11585
phl,2002,39.78888
phl,2003,39.78888
phl,2004,35.92465
phl,2005,35.92465
phl,2006,35.92465
phl,2007,35.92465
phl,2008,35.92465
phl,2009,35.92465
phl,2010,42.66523
phl,2011,42.66523
phl,2012,42.66523
phl,2013,43.05547
phl,2014,43.05547
phl,2015,43.05547
phl,2016,43.05547
phl,2017,43.41483
phl,2018,41.32033
phl,2019,38.82773
png,1975,35.45325
png,1976,35.45325
png,1977,35.45325
png,1978,35.45325
png,1979,35.45325
png,1980,35.45325
png,1981,35.45325
png,1982,35.45325
png,1983,35.45325
png,1984,35.93834
png,1985,35.93834
png,1986,35.93834
png,1987,35.93834
png,1988,35.93834
png,1989,35.93834
png,1990,35.93834
png,1991,35.93834
png,1992,35.93834
png,1993,35.93834
png,1994,35.93834
png,1995,35.93834
png,1996,35.93834
png,1997,35.93834
png,1998,36.12244
png,1999,35.93834
png,2000,35.41947
png,2001,34.89028
png,2002,34.89028
png,2003,34.89028
png,2004,34.89028
png,2005,34.89028
png,2006,34.89028
png,2007,34.89028
png,2008,34.89028
png,2009,34.89028
png,2010,34.89028
png,2011,33.21849
png,2012,33.21849
png,2013,33.21849
png,2014,33.21849
png,2015,33.21849
png,2016,33.21849
png,2017,33.21849
png,2018,33.21849
png,2019,33.21849
pol,1975,55.39562
pol,1976,55.39562
pol,1977,55.39562
pol,1978,55.39562
pol,1979,55.39562
pol,1980,54.53111
pol,1981,53.53587
pol,1982,57.2284
pol,1983,55.17785
pol,1984,55.2389
pol,1985,55.16862
pol,1986,55.16862
pol,1987,55.16862
pol,1988,55.16862
pol,1989,57.0776
pol,1990,67.95412
pol,1991,68.39583
pol,1992,68.39583
pol,1993,68.39583
pol,1994,68.39583
pol,1995,68.39583
pol,1996,68.39583
pol,1997,68.39583
pol,1998,68.39583
pol,1999,67.41444
pol,2000,67.41444
pol,2001,67.01882
pol,2002,67.01882
pol,2003,67.01882
