country,time,c_impadmin_idea
tto,1989,0.08895
tto,1990,-0.04417
tto,1991,0.06593
tto,1992,0.08368
tto,1993,-0.01811
tto,1994,0.15898
tto,1995,-0.70092
tto,1996,-0.2122
tto,1997,0.31591
tto,1998,0.59096
tto,1999,-0.33413
tto,2000,0.26661
tto,2001,0.07164
tto,2002,0.06957
tto,2003,0.20124
tto,2004,0.02952
tto,2005,-0.07874
tto,2006,0.39304
tto,2007,-0.00661
tto,2008,-0.11966
tto,2009,-0.11254
tto,2010,-1.45918
tto,2011,0.10768
tto,2012,-0.34686
tto,2013,0.68617
tto,2014,0.00572
tto,2015,0.35781
tto,2016,5.02983
tto,2017,-0.87145
tto,2018,0.99128
tto,2019,-1.63581
tun,1976,0.15104
tun,1977,0.26291
tun,1978,-0.00316
tun,1979,-0.30121
tun,1980,0.12755
tun,1981,0.13233
tun,1982,0.07506
tun,1983,-0.32283
tun,1984,0.3931
tun,1985,0.00502
tun,1986,-0.09535
tun,1987,-2.16529
tun,1988,-10.5907
tun,1989,0.23033
tun,1990,-0.17832
tun,1991,-0.0065
tun,1992,-0.03645
tun,1993,0.216
tun,1994,-0.18193
tun,1995,0.04446
tun,1996,-0.01694
tun,1997,0.01248
tun,1998,0.04285
tun,1999,-0.28083
tun,2000,0.20718
tun,2001,-0.42577
tun,2002,-0.10636
tun,2003,-0.01079
tun,2004,0.13647
tun,2005,-0.00491
tun,2006,-0.03303
tun,2007,0.07557
tun,2008,0.00886
tun,2009,-0.28505
tun,2010,1.27587
tun,2011,24.78689
tun,2012,-0.58861
tun,2013,-1.11015
tun,2014,-0.07794
tun,2015,0.59698
tun,2016,3.03782
tun,2017,-1.96005
tun,2018,-0.3951
tun,2019,0.1441
tur,1976,0.18244
tur,1977,0.22358
tur,1978,-0.4515
tur,1979,-0.19887
tur,1980,-4.9023
tur,1981,-2.91323
tur,1982,-0.31751
tur,1983,2.80885
tur,1984,3.57219
tur,1985,-0.10695
tur,1986,0.31497
tur,1987,-0.27276
tur,1988,0.00184
tur,1989,-0.20918
tur,1990,2.90775
tur,1991,0.07184
tur,1992,1.93496
tur,1993,-0.20856
tur,1994,0.32717
tur,1995,-0.29525
tur,1996,-0.35074
tur,1997,-0.96926
tur,1998,-0.32459
tur,1999,1.55278
tur,2000,-0.14813
tur,2001,-0.12675
tur,2002,5.5063
tur,2003,-0.39597
tur,2004,0.15658
tur,2005,-1.08866
tur,2006,-0.49735
tur,2007,-1.79713
tur,2008,-2.82176
tur,2009,0.15173
tur,2010,-4.32706
tur,2011,-0.26857
tur,2012,-1.28911
tur,2013,-1.4687
tur,2014,-4.00403
tur,2015,0.04543
tur,2016,-4.49618
tur,2017,-5.55182
tur,2018,-0.42044
tur,2019,-0.56863
twn,1976,0.75906
twn,1977,-0.06747
twn,1978,-1.50505
twn,1979,-0.42879
twn,1980,2.15453
twn,1981,-0.17611
twn,1982,2.87176
twn,1983,0.13991
twn,1984,1.06929
twn,1985,-0.10717
twn,1986,-0.29773
twn,1987,0.21615
twn,1988,3.28456
twn,1989,4.39688
twn,1990,0.59944
twn,1991,0.76968
twn,1992,0.24539
twn,1993,0.05533
twn,1994,1.17017
twn,1995,0.18555
twn,1996,-0.05341
twn,1997,-0.2634
twn,1998,0.07571
twn,1999,-0.04865
twn,2000,5.53588
twn,2001,0.11993
twn,2002,0.16968
twn,2003,-0.13726
twn,2004,-0.2645
twn,2005,0.15465
twn,2006,-0.55572
twn,2007,0.0681
twn,2008,0.23744
twn,2009,-0.88584
twn,2010,0.09469
twn,2011,0.2115
twn,2012,-0.47823
twn,2013,-0.42939
twn,2014,0.10131
twn,2015,-0.02669
twn,2016,1.72707
twn,2017,2.55386
twn,2018,-0.8772
twn,2019,-0.54944
tza,1976,-0.06241
tza,1977,0.23337
tza,1978,-0.21649
tza,1979,0.05978
tza,1980,-1.24476
tza,1981,-0.1563
tza,1982,0.02523
tza,1983,0.14335
tza,1984,-1.74199
tza,1985,-3.73694
tza,1986,-4.99015
tza,1987,0.2764
tza,1988,0.23198
tza,1989,0.03948
tza,1990,-3.25473
tza,1991,1.26346
tza,1992,-0.02035
tza,1993,-0.25749
tza,1994,-0.25861
tza,1995,-0.55465
tza,1996,-0.95355
tza,1997,-0.39947
tza,1998,0.14304
tza,1999,-0.11455
tza,2000,0.00836
tza,2001,0.05374
tza,2002,0.13497
tza,2003,-0.36065
tza,2004,0.21464
tza,2005,-0.47231
tza,2006,0.4022
tza,2007,0.49112
tza,2008,-0.10093
tza,2009,-0.09856
tza,2010,0.22345
tza,2011,-0.03724
tza,2012,0.21146
tza,2013,-2.57281
tza,2014,0.02353
tza,2015,2.15989
tza,2016,3.72372
tza,2017,1.37763
tza,2018,3.25976
tza,2019,2.92262
uga,1976,0.18675
uga,1977,0.16472
uga,1978,-0.03963
uga,1979,-0.04017
uga,1980,18.22323
uga,1981,0.23078
uga,1982,0.01677
uga,1983,-3.46445
uga,1984,-1.05074
uga,1985,0.24715
uga,1986,17.65278
uga,1987,3.50889
uga,1988,1.34155
uga,1989,-0.29309
uga,1990,2.10229
uga,1991,0.01345
uga,1992,0.34255
uga,1993,-1.09008
uga,1994,-1.28388
uga,1995,0.10123
uga,1996,-2.63304
uga,1997,-1.01751
uga,1998,0.75416
uga,1999,0.12119
uga,2000,-3.06352
uga,2001,0.10111
uga,2002,-0.11657
uga,2003,-0.46074
uga,2004,0.28111
uga,2005,-1.88154
uga,2006,-0.05483
uga,2007,-0.08665
uga,2008,-0.25193
uga,2009,0.10715
uga,2010,-0.00635
uga,2011,0.14052
uga,2012,-0.23613
uga,2013,-0.24642
uga,2014,0.13168
uga,2015,-0.30217
uga,2016,-0.73325
uga,2017,0.86347
uga,2018,-0.30738
uga,2019,-0.43821
ukr,1992,-5.41352
ukr,1993,-2.3947
ukr,1994,-4.41569
ukr,1995,-2.39406
ukr,1996,0.30259
ukr,1997,-0.70952
ukr,1998,0.36873
ukr,1999,0.94286
ukr,2000,4.13661
ukr,2001,-0.68548
ukr,2002,-0.28381
ukr,2003,-0.78085
ukr,2004,2.2563
ukr,2005,1.59121
ukr,2006,0.01036
ukr,2007,2.09551
ukr,2008,0.67958
ukr,2009,-2.61581
ukr,2010,-3.79161
ukr,2011,1.57461
ukr,2012,-0.14795
ukr,2013,-0.0981
ukr,2014,-0.54171
ukr,2015,0.08869
ukr,2016,3.21761
ukr,2017,0.3001
ukr,2018,1.99313
ukr,2019,4.59475
ury,1976,-0.06426
ury,1977,0.28108
ury,1978,-0.22317
ury,1979,0.05498
ury,1980,0.04913
ury,1981,0.06975
ury,1982,-0.21463
ury,1983,0.28241
ury,1984,2.01995
ury,1985,37.32213
ury,1986,3.44284
ury,1987,0.00608
ury,1988,-0.1601
ury,1989,-0.1032
ury,1990,0.02937
ury,1991,-0.13514
ury,1992,-0.0293
ury,1993,-0.06647
ury,1994,0.09806
ury,1995,-0.00801
ury,1996,0.84781
ury,1997,0.1301
ury,1998,0.06693
ury,1999,-0.19882
ury,2000,0.07798
ury,2001,0.08591
ury,2002,-0.07416
ury,2003,0.03996
ury,2004,-0.11944
ury,2005,0.31901
ury,2006,-0.38802
ury,2007,-0.18422
ury,2008,0.17292
ury,2009,0.19782
ury,2010,0.06932
ury,2011,-0.23891
ury,2012,-0.09734
ury,2013,-1.60662
ury,2014,1.51984
ury,2015,0.2308
ury,2016,-0.30178
ury,2017,0.2984
ury,2018,-0.66544
ury,2019,-0.44234
usa,1976,0.45554
usa,1977,0.0549
usa,1978,0.22246
usa,1979,-0.23655
usa,1980,1.08336
usa,1981,-2.40881
usa,1982,-0.10189
usa,1983,-0.1278
usa,1984,1.14206
usa,1985,0.14122
usa,1986,-0.13945
usa,1987,1.28207
usa,1988,-0.14875
usa,1989,0.7033
usa,1990,3.21852
usa,1991,0.05047
usa,1992,-0.17374
usa,1993,-0.24309
usa,1994,0.14697
usa,1995,-0.10642
usa,1996,-0.30002
usa,1997,-0.12557
usa,1998,0.12693
usa,1999,0.12367
usa,2000,-0.28231
usa,2001,-0.38862
usa,2002,-0.18976
usa,2003,0.24647
usa,2004,-0.10768
usa,2005,0.66736
usa,2006,-0.6061
usa,2007,0.1047
usa,2008,-0.14035
usa,2009,3.02862
usa,2010,0.46799
usa,2011,-0.10036
usa,2012,1.48074
usa,2013,-6.35667
usa,2014,0.17748
usa,2015,-0.01455
usa,2016,-1.27168
usa,2017,-10.24191
usa,2018,1.67071
usa,2019,-1.11772
uzb,1992,-5.86859
uzb,1993,-1.1708
uzb,1994,-2.26987
uzb,1995,-0.02424
uzb,1996,-1.38799
uzb,1997,-0.61887
uzb,1998,-3.00348
uzb,1999,-1.08336
uzb,2000,0.05215
uzb,2001,-0.02871
uzb,2002,0.1549
uzb,2003,1.41068
uzb,2004,-1.44453
uzb,2005,-2.19229
uzb,2006,0.63377
uzb,2007,0.93634
uzb,2008,-0.02188
uzb,2009,0.98213
uzb,2010,0.05199
uzb,2011,-0.75498
uzb,2012,0.82373
uzb,2013,-0.61605
uzb,2014,0.02252
uzb,2015,0.08318
uzb,2016,0.15475
uzb,2017,9.12912
uzb,2018,0.71051
uzb,2019,6.82242
ven,1976,-0.24279
ven,1977,0.10354
ven,1978,0.06415
ven,1979,-0.01241
ven,1980,-0.41177
ven,1981,-0.01948
ven,1982,-0.1106
ven,1983,0.23843
ven,1984,-1.45289
ven,1985,0.58887
ven,1986,-0.21232
ven,1987,0.25647
ven,1988,-0.07342
ven,1989,0.05767
ven,1990,0.24029
ven,1991,-0.11566
ven,1992,-0.27052
ven,1993,0.51337
ven,1994,-0.04653
ven,1995,0.76571
ven,1996,0.03273
ven,1997,-0.54053
ven,1998,-1.5212
ven,1999,-3.63208
ven,2000,-11.02637
ven,2001,-0.51237
ven,2002,-0.94592
ven,2003,-0.23033
ven,2004,0.19182
ven,2005,-1.24761
ven,2006,0.09908
ven,2007,-1.71447
ven,2008,0.68124
ven,2009,-0.96248
ven,2010,-3.21702
ven,2011,-0.94555
ven,2012,-0.26155
ven,2013,-4.51328
ven,2014,-2.71837
ven,2015,-4.20533
ven,2016,-1.36038
ven,2017,-1.07091
ven,2018,-0.02343
ven,2019,-1.30183
vnm,1976,-2.75846
vnm,1977,-0.07967
vnm,1978,0.15769
vnm,1979,0.39829
vnm,1980,-1.44498
vnm,1981,-0.28958
vnm,1982,0.67326
vnm,1983,0.18595
vnm,1984,-0.3554
vnm,1985,-0.2168
vnm,1986,-1.02972
vnm,1987,-1.12889
vnm,1988,-0.46327
vnm,1989,-0.03842
vnm,1990,0.18105
vnm,1991,-0.14581
vnm,1992,-1.80503
vnm,1993,0.12661
vnm,1994,-0.16307
vnm,1995,1.15637
vnm,1996,0.01237
vnm,1997,-0.53669
vnm,1998,-0.35993
vnm,1999,2.90834
vnm,2000,0.62252
vnm,2001,-0.03301
vnm,2002,-0.00083
vnm,2003,0.11296
vnm,2004,0.05516
vnm,2005,0.02044
vnm,2006,0.1249
vnm,2007,0.16912
vnm,2008,0.26503
vnm,2009,0.05582
vnm,2010,-0.41113
vnm,2011,0.22671
vnm,2012,-0.23894
vnm,2013,4.0008
vnm,2014,-0.3481
vnm,2015,0.22299
vnm,2016,0.94609
vnm,2017,-0.49081
vnm,2018,0.02517
vnm,2019,-2.46652
yem,1976,-0.0659
yem,1977,0.04626
yem,1978,-20.92153
yem,1979,-0.19805
yem,1980,0.03938
yem,1981,-0.15829
yem,1982,0.04149
yem,1983,-0.14168
yem,1984,0.09865
yem,1985,0.2602
yem,1986,-2.25449
yem,1987,0.00472
yem,1988,0.13876
yem,1989,0.04004
yem,1990,-1.18332
yem,1991,-2.72372
yem,1992,0.00227
yem,1993,0.28044
yem,1994,-1.91031
yem,1995,-9.3509
yem,1996,0.15923
yem,1997,-0.65975
yem,1998,-0.09311
yem,1999,-0.06868
yem,2000,-0.87242
yem,2001,-0.51411
yem,2002,0.30254
yem,2003,0.36273
yem,2004,0.00303
yem,2005,0.06056
yem,2006,-0.33548
yem,2007,0.45281
yem,2008,-0.27624
yem,2009,-0.08672
yem,2010,0.16296
yem,2011,-2.02069
yem,2012,4.57973
yem,2013,-2.18806
yem,2014,-1.01586
yem,2015,-6.77401
yem,2016,0.36838
yem,2017,1.58689
yem,2018,0.53935
yem,2019,-1.37848
zaf,1976,0.16271
zaf,1977,-0.02571
zaf,1978,0.1858
zaf,1979,-0.18129
zaf,1980,1.08328
zaf,1981,-0.30696
zaf,1982,0.13576
zaf,1983,-0.05197
zaf,1984,1.67221
zaf,1985,-0.16432
zaf,1986,0.19323
zaf,1987,-0.11406
zaf,1988,0.21358
zaf,1989,-0.11677
zaf,1990,1.75639
zaf,1991,0.10889
zaf,1992,-0.07857
zaf,1993,0.18589
zaf,1994,8.12346
zaf,1995,-0.94312
zaf,1996,1.55045
zaf,1997,0.00873
zaf,1998,-0.76602
zaf,1999,-0.00068
zaf,2000,-0.60928
zaf,2001,-0.34978
zaf,2002,-0.14438
zaf,2003,-0.32276
zaf,2004,0.2022
zaf,2005,-0.11864
zaf,2006,0.11149
zaf,2007,-0.19245
zaf,2008,-0.07796
zaf,2009,-1.22293
zaf,2010,0.36503
zaf,2011,-0.33017
zaf,2012,-0.72555
zaf,2013,-0.63589
zaf,2014,0.39874
zaf,2015,-1.83483
zaf,2016,-0.33713
zaf,2017,-3.02421
zaf,2018,0.9735
zaf,2019,-0.12951
zmb,1976,-0.17995
zmb,1977,0.16625
zmb,1978,0.07353
zmb,1979,-0.19958
zmb,1980,0.13586
zmb,1981,-0.20073
zmb,1982,0.27108
zmb,1983,0.23604
zmb,1984,-1.64589
zmb,1985,0.42305
zmb,1986,0.21487
zmb,1987,-0.14391
zmb,1988,-0.20518
zmb,1989,-0.14662
zmb,1990,-0.0866
zmb,1991,-2.98594
zmb,1992,-2.21436
zmb,1993,0.29269
zmb,1994,-0.20951
zmb,1995,0.17382
zmb,1996,0.01975
zmb,1997,-0.22387
zmb,1998,0.55103
zmb,1999,0.0731
zmb,2000,-0.23049
zmb,2001,1.6553
zmb,2002,6.98157
zmb,2003,-0.03678
zmb,2004,-0.1918
zmb,2005,4.26667
zmb,2006,0.00968
zmb,2007,0.40635
zmb,2008,-9.75034
zmb,2009,-0.97786
zmb,2010,0.07754
zmb,2011,1.13856
zmb,2012,6.57747
zmb,2013,-5.81295
zmb,2014,0.23892
zmb,2015,-1.14444
zmb,2016,-2.78718
zmb,2017,-0.80527
zmb,2018,-2.53177
zmb,2019,-1.38082
zwe,1976,0.09454
zwe,1977,0.28672
zwe,1978,0.15576
zwe,1979,-0.524
zwe,1980,4.76021
zwe,1981,-0.35715
zwe,1982,-0.09536
zwe,1983,0.55629
zwe,1984,-0.55411
zwe,1985,1.01463
zwe,1986,-0.3049
zwe,1987,-0.08051
zwe,1988,0.81818
zwe,1989,-0.08121
zwe,1990,-1.98491
zwe,1991,0.42746
zwe,1992,0.55857
zwe,1993,-0.10895
zwe,1994,0.19039
zwe,1995,-0.12061
zwe,1996,-0.2849
zwe,1997,-1.10248
zwe,1998,-3.09378
zwe,1999,-1.29282
zwe,2000,-16.63381
zwe,2001,-4.84526
zwe,2002,-0.09078
zwe,2003,-0.6336
zwe,2004,0.10577
zwe,2005,-0.72918
zwe,2006,-0.19354
zwe,2007,0.03756
zwe,2008,0.28123
zwe,2009,3.00614
zwe,2010,4.46267
zwe,2011,-0.33218
zwe,2012,-0.05274
zwe,2013,-0.9391
zwe,2014,-2.29479
zwe,2015,-0.40187
zwe,2016,-1.31946
zwe,2017,-1.4505
zwe,2018,2.70465
zwe,2019,-1.68865
